name1,name2,date,case_day_minus_0,case_day_minus_1,case_day_minus_2,case_day_minus_3,case_day_minus_4,case_day_minus_5,case_day_minus_6,case_day_minus_7,case_day_minus_8,case_day_minus_9
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.08.01,6019,5990,5959,5926,5878,5842,5805,5766,5728,5689
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.31,5990,5959,5926,5878,5842,5805,5766,5728,5689,5649
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.30,5959,5926,5878,5842,5805,5766,5728,5689,5649,5607
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.29,5926,5878,5842,5805,5766,5728,5689,5649,5607,5566
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.28,5878,5842,5805,5766,5728,5689,5649,5607,5566,5524
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.27,5842,5805,5766,5728,5689,5649,5607,5566,5524,5484
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.26,5805,5766,5728,5689,5649,5607,5566,5524,5484,5443
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.25,5766,5728,5689,5649,5607,5566,5524,5484,5443,5401
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.24,5728,5689,5649,5607,5566,5524,5484,5443,5401,5361
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.23,5689,5649,5607,5566,5524,5484,5443,5401,5361,5320
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.22,5649,5607,5566,5524,5484,5443,5401,5361,5320,5280
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.21,5607,5566,5524,5484,5443,5401,5361,5320,5280,5239
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.20,5566,5524,5484,5443,5401,5361,5320,5280,5239,5199
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.19,5524,5484,5443,5401,5361,5320,5280,5239,5199,5157
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.18,5484,5443,5401,5361,5320,5280,5239,5199,5157,5114
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.17,5443,5401,5361,5320,5280,5239,5199,5157,5114,5073
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.16,5401,5361,5320,5280,5239,5199,5157,5114,5073,5030
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.15,5361,5320,5280,5239,5199,5157,5114,5073,5030,4988
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.14,5320,5280,5239,5199,5157,5114,5073,5030,4988,4944
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.13,5280,5239,5199,5157,5114,5073,5030,4988,4944,4901
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.12,5239,5199,5157,5114,5073,5030,4988,4944,4901,4859
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.11,5199,5157,5114,5073,5030,4988,4944,4901,4859,4816
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.10,5157,5114,5073,5030,4988,4944,4901,4859,4816,4772
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.09,5114,5073,5030,4988,4944,4901,4859,4816,4772,4727
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.08,5073,5030,4988,4944,4901,4859,4816,4772,4727,4681
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.07,5030,4988,4944,4901,4859,4816,4772,4727,4681,4637
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.06,4988,4944,4901,4859,4816,4772,4727,4681,4637,4592
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.05,4944,4901,4859,4816,4772,4727,4681,4637,4592,4548
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.04,4901,4859,4816,4772,4727,4681,4637,4592,4548,4503
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.03,4859,4816,4772,4727,4681,4637,4592,4548,4503,4457
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.02,4816,4772,4727,4681,4637,4592,4548,4503,4457,4413
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.07.01,4772,4727,4681,4637,4592,4548,4503,4457,4413,4368
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.30,4727,4681,4637,4592,4548,4503,4457,4413,4368,4318
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.29,4681,4637,4592,4548,4503,4457,4413,4368,4318,4265
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.28,4637,4592,4548,4503,4457,4413,4368,4318,4265,4210
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.27,4592,4548,4503,4457,4413,4368,4318,4265,4210,4152
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.26,4548,4503,4457,4413,4368,4318,4265,4210,4152,4088
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.25,4503,4457,4413,4368,4318,4265,4210,4152,4088,4026
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.24,4457,4413,4368,4318,4265,4210,4152,4088,4026,3962
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.23,4413,4368,4318,4265,4210,4152,4088,4026,3962,3897
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.22,4368,4318,4265,4210,4152,4088,4026,3962,3897,3834
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.21,4318,4265,4210,4152,4088,4026,3962,3897,3834,3770
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.20,4265,4210,4152,4088,4026,3962,3897,3834,3770,3704
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.19,4210,4152,4088,4026,3962,3897,3834,3770,3704,3636
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.18,4152,4088,4026,3962,3897,3834,3770,3704,3636,3569
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.17,4088,4026,3962,3897,3834,3770,3704,3636,3569,3504
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.16,4026,3962,3897,3834,3770,3704,3636,3569,3504,3439
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.15,3962,3897,3834,3770,3704,3636,3569,3504,3439,3371
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.14,3897,3834,3770,3704,3636,3569,3504,3439,3371,3307
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.13,3834,3770,3704,3636,3569,3504,3439,3371,3307,3242
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.12,3770,3704,3636,3569,3504,3439,3371,3307,3242,3175
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.11,3704,3636,3569,3504,3439,3371,3307,3242,3175,3110
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.10,3636,3569,3504,3439,3371,3307,3242,3175,3110,3047
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.09,3569,3504,3439,3371,3307,3242,3175,3110,3047,2983
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.08,3504,3439,3371,3307,3242,3175,3110,3047,2983,2916
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.07,3439,3371,3307,3242,3175,3110,3047,2983,2916,2845
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.06,3371,3307,3242,3175,3110,3047,2983,2916,2845,2772
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.05,3307,3242,3175,3110,3047,2983,2916,2845,2772,2699
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.04,3242,3175,3110,3047,2983,2916,2845,2772,2699,2622
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.03,3175,3110,3047,2983,2916,2845,2772,2699,2622,2547
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.02,3110,3047,2983,2916,2845,2772,2699,2622,2547,2475
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.06.01,3047,2983,2916,2845,2772,2699,2622,2547,2475,2400
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.31,2983,2916,2845,2772,2699,2622,2547,2475,2400,2321
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.30,2916,2845,2772,2699,2622,2547,2475,2400,2321,2238
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.29,2845,2772,2699,2622,2547,2475,2400,2321,2238,2154
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.28,2772,2699,2622,2547,2475,2400,2321,2238,2154,2069
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.27,2699,2622,2547,2475,2400,2321,2238,2154,2069,1984
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.26,2622,2547,2475,2400,2321,2238,2154,2069,1984,1902
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.25,2547,2475,2400,2321,2238,2154,2069,1984,1902,1819
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.24,2475,2400,2321,2238,2154,2069,1984,1902,1819,1737
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.23,2400,2321,2238,2154,2069,1984,1902,1819,1737,1654
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.22,2321,2238,2154,2069,1984,1902,1819,1737,1654,1568
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.21,2238,2154,2069,1984,1902,1819,1737,1654,1568,1483
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.20,2154,2069,1984,1902,1819,1737,1654,1568,1483,1403
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.19,2069,1984,1902,1819,1737,1654,1568,1483,1403,1312
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.18,1984,1902,1819,1737,1654,1568,1483,1403,1312,1221
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.17,1902,1819,1737,1654,1568,1483,1403,1312,1221,1131
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.16,1819,1737,1654,1568,1483,1403,1312,1221,1131,1046
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.15,1737,1654,1568,1483,1403,1312,1221,1131,1046,971
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.14,1654,1568,1483,1403,1312,1221,1131,1046,971,909
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.13,1568,1483,1403,1312,1221,1131,1046,971,909,842
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.12,1483,1403,1312,1221,1131,1046,971,909,842,789
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.11,1403,1312,1221,1131,1046,971,909,842,789,729
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.10,1312,1221,1131,1046,971,909,842,789,729,675
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.09,1221,1131,1046,971,909,842,789,729,675,612
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.08,1131,1046,971,909,842,789,729,675,612,537
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.07,1046,971,909,842,789,729,675,612,537,493
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.06,971,909,842,789,729,675,612,537,493,460
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.05,909,842,789,729,675,612,537,493,460,399
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.04,842,789,729,675,612,537,493,460,399,343
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.03,789,729,675,612,537,493,460,399,343,298
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.02,729,675,612,537,493,460,399,343,298,263
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.05.01,675,612,537,493,460,399,343,298,263,240
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.30,612,537,493,460,399,343,298,263,240,222
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.29,537,493,460,399,343,298,263,240,222,209
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.28,493,460,399,343,298,263,240,222,209,187
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.27,460,399,343,298,263,240,222,209,187,165
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.26,399,343,298,263,240,222,209,187,165,133
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.25,343,298,263,240,222,209,187,165,133,133
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.24,298,263,240,222,209,187,165,133,133,83
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.23,263,240,222,209,187,165,133,133,83,83
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.22,240,222,209,187,165,133,133,83,83,48
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.21,222,209,187,165,133,133,83,83,48,48
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.20,209,187,165,133,133,83,83,48,48,33
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.19,187,165,133,133,83,83,48,48,33,33
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.18,165,133,133,83,83,48,48,33,33,21
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.17,133,133,83,83,48,48,33,33,21,21
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.16,133,83,83,48,48,33,33,21,21,15
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.15,83,83,48,48,33,33,21,21,15,15
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.14,83,48,48,33,33,21,21,15,15,7
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.13,48,48,33,33,21,21,15,15,7,7
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.12,48,33,33,21,21,15,15,7,7,6
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.11,33,33,21,21,15,15,7,7,6,6
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.10,33,21,21,15,15,7,7,6,6,6
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.09,21,21,15,15,7,7,6,6,6,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.08,21,15,15,7,7,6,6,6,3,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.07,15,15,7,7,6,6,6,3,3,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.06,15,7,7,6,6,6,3,3,3,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.05,7,7,6,6,6,3,3,3,3,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.04,7,6,6,6,3,3,3,3,3,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.03,6,6,6,3,3,3,3,3,3,3
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.02,6,6,3,3,3,3,3,3,3,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.04.01,6,3,3,3,3,3,3,3,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.31,3,3,3,3,3,3,3,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.30,3,3,3,3,3,3,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.29,3,3,3,3,3,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.28,3,3,3,3,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.27,3,3,3,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.26,3,3,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.25,3,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.24,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.23,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.22,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.21,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.20,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.19,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.18,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.17,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.16,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.15,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.14,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.13,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.12,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.11,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.10,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.09,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.08,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.07,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.06,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.05,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.04,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.03,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.02,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.03.01,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.29,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.28,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.27,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.26,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.25,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.24,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.23,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.22,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.21,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.20,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.19,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.18,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.17,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.16,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.15,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.14,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.13,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.12,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.11,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.10,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.09,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.08,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.07,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.06,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.05,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.04,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.03,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.02,0,0,0,0,0,0,0,0,0,0
Tambov_Oblast__Russia,Tambov_oblast_Russia,2020.02.01,0,0,0,0,0,0,0,0,0,0
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.13,7618,7584,7549,7515,7480,7448,7417,7389,7364,7337
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.12,7584,7549,7515,7480,7448,7417,7389,7364,7337,7311
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.11,7549,7515,7480,7448,7417,7389,7364,7337,7311,7284
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.10,7515,7480,7448,7417,7389,7364,7337,7311,7284,7256
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.09,7480,7448,7417,7389,7364,7337,7311,7284,7256,7230
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.08,7448,7417,7389,7364,7337,7311,7284,7256,7230,7205
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.07,7417,7389,7364,7337,7311,7284,7256,7230,7205,7183
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.06,7389,7364,7337,7311,7284,7256,7230,7205,7183,7160
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.05,7364,7337,7311,7284,7256,7230,7205,7183,7160,7135
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.04,7337,7311,7284,7256,7230,7205,7183,7160,7135,7112
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.03,7311,7284,7256,7230,7205,7183,7160,7135,7112,7087
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.02,7284,7256,7230,7205,7183,7160,7135,7112,7087,7065
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.10.01,7256,7230,7205,7183,7160,7135,7112,7087,7065,7044
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.30,7230,7205,7183,7160,7135,7112,7087,7065,7044,7021
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.29,7205,7183,7160,7135,7112,7087,7065,7044,7021,6997
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.28,7183,7160,7135,7112,7087,7065,7044,7021,6997,6974
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.27,7160,7135,7112,7087,7065,7044,7021,6997,6974,6949
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.26,7135,7112,7087,7065,7044,7021,6997,6974,6949,6923
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.25,7112,7087,7065,7044,7021,6997,6974,6949,6923,6900
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.24,7087,7065,7044,7021,6997,6974,6949,6923,6900,6880
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.23,7065,7044,7021,6997,6974,6949,6923,6900,6880,6858
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.22,7044,7021,6997,6974,6949,6923,6900,6880,6858,6835
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.21,7021,6997,6974,6949,6923,6900,6880,6858,6835,6812
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.20,6997,6974,6949,6923,6900,6880,6858,6835,6812,6787
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.19,6974,6949,6923,6900,6880,6858,6835,6812,6787,6761
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.18,6949,6923,6900,6880,6858,6835,6812,6787,6761,6740
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.17,6923,6900,6880,6858,6835,6812,6787,6761,6740,6718
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.16,6900,6880,6858,6835,6812,6787,6761,6740,6718,6694
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.15,6880,6858,6835,6812,6787,6761,6740,6718,6694,6669
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.14,6858,6835,6812,6787,6761,6740,6718,6694,6669,6644
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.13,6835,6812,6787,6761,6740,6718,6694,6669,6644,6618
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.12,6812,6787,6761,6740,6718,6694,6669,6644,6618,6591
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.11,6787,6761,6740,6718,6694,6669,6644,6618,6591,6563
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.10,6761,6740,6718,6694,6669,6644,6618,6591,6563,6536
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.09,6740,6718,6694,6669,6644,6618,6591,6563,6536,6509
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.08,6718,6694,6669,6644,6618,6591,6563,6536,6509,6481
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.07,6694,6669,6644,6618,6591,6563,6536,6509,6481,6453
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.06,6669,6644,6618,6591,6563,6536,6509,6481,6453,6424
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.05,6644,6618,6591,6563,6536,6509,6481,6453,6424,6396
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.04,6618,6591,6563,6536,6509,6481,6453,6424,6396,6367
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.03,6591,6563,6536,6509,6481,6453,6424,6396,6367,6338
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.02,6563,6536,6509,6481,6453,6424,6396,6367,6338,6308
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.09.01,6536,6509,6481,6453,6424,6396,6367,6338,6308,6279
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.08.31,6509,6481,6453,6424,6396,6367,6338,6308,6279,6250
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.08.30,6481,6453,6424,6396,6367,6338,6308,6279,6250,6220
Tatarstan_Republic__Russia,Republic_of_Tatarstan_Russia,2020.08.29,6453,6424,6396,6367,6338,6308,6279,6250,6220,6191
